40.18355, -8.41375, 
40.18606, -8.41475, 
40.18606, -8.41475, 
40.18515, -8.41437, 
40.18515, -8.41437, 
40.18455, -8.41418, 
40.18455, -8.41418, 
40.18411, -8.41407, 
40.18411, -8.41407, 
40.18417, -8.41392, 
40.18417, -8.41392, 
40.18480, -8.41410, 
40.18480, -8.41410, 
40.18655, -8.41478, 
40.18655, -8.41478, 
40.18628, -8.41471, 
40.18628, -8.41471, 
40.18623, -8.41471, 
40.18623, -8.41471, 
40.18623, -8.41471, 
40.18623, -8.41471, 
40.18608, -8.41464, 
40.18608, -8.41464, 
40.18610, -8.41467, 
40.18610, -8.41467, 
40.18611, -8.41466, 
40.18611, -8.41466, 
40.18611, -8.41464, 
40.18611, -8.41464, 
40.18612, -8.41462, 
40.18612, -8.41462, 
40.18614, -8.41459, 
40.18614, -8.41459, 
40.18612, -8.41458, 
40.18612, -8.41458, 
40.18614, -8.41456, 
40.18614, -8.41456, 
40.18614, -8.41454, 
40.18614, -8.41454, 
40.18615, -8.41453, 
40.18615, -8.41453, 
40.18616, -8.41452, 
40.18616, -8.41452, 
40.18617, -8.41452, 
40.18617, -8.41452, 
40.18618, -8.41451, 
40.18618, -8.41451, 
40.18619, -8.41450, 
40.18619, -8.41450, 
40.18620, -8.41450, 
40.18620, -8.41450, 
40.18621, -8.41449, 
40.18621, -8.41449, 
40.18622, -8.41448, 
40.18622, -8.41448, 
40.18622, -8.41447, 
40.18622, -8.41447, 
40.18623, -8.41446, 
40.18623, -8.41446, 
40.18623, -8.41446, 
40.18623, -8.41446, 
40.18623, -8.41445, 
40.18623, -8.41445, 
40.18624, -8.41444, 
40.18624, -8.41444, 
40.18624, -8.41443, 
40.18624, -8.41443, 
40.18625, -8.41442, 
40.18625, -8.41442, 
40.18626, -8.41441, 
40.18626, -8.41441, 
40.18626, -8.41440, 
40.18626, -8.41440, 
40.18627, -8.41439, 
40.18627, -8.41439, 
40.18627, -8.41438, 
40.18627, -8.41438, 
40.18627, -8.41436, 
40.18627, -8.41436, 
40.18627, -8.41435, 
40.18627, -8.41435, 
40.18626, -8.41434, 
40.18626, -8.41434, 
40.18626, -8.41433, 
40.18626, -8.41433, 
40.18625, -8.41431, 
40.18625, -8.41431, 
40.18625, -8.41430, 
40.18625, -8.41430, 
40.18625, -8.41430, 
40.18625, -8.41430, 
40.18625, -8.41428, 
40.18625, -8.41428, 
40.18625, -8.41427, 
40.18625, -8.41427, 
40.18624, -8.41426, 
40.18624, -8.41426, 
40.18623, -8.41426, 
40.18623, -8.41426, 
40.18623, -8.41425, 
40.18623, -8.41425, 
40.18623, -8.41425, 
40.18623, -8.41425, 
40.18624, -8.41424, 
40.18624, -8.41424, 
40.18624, -8.41423, 
40.18624, -8.41423, 
40.18624, -8.41422, 
40.18624, -8.41422, 
40.18624, -8.41422, 
40.18624, -8.41422, 
40.18624, -8.41421, 
40.18624, -8.41421, 
40.18624, -8.41421, 
40.18624, -8.41421, 
40.18624, -8.41420, 
40.18624, -8.41420, 
40.18625, -8.41418, 
40.18625, -8.41418, 
40.18625, -8.41418, 
40.18625, -8.41418, 
40.18625, -8.41416, 
40.18625, -8.41416, 
40.18625, -8.41415, 
40.18625, -8.41415, 
40.18626, -8.41414, 
40.18626, -8.41414, 
40.18627, -8.41413, 
40.18627, -8.41413, 
40.18628, -8.41412, 
40.18628, -8.41412, 
40.18628, -8.41411, 
40.18628, -8.41411, 
40.18628, -8.41410, 
40.18628, -8.41410, 
40.18628, -8.41410, 
40.18628, -8.41410, 
40.18628, -8.41410, 
40.18628, -8.41410, 
40.18628, -8.41410, 
40.18628, -8.41410, 
40.18628, -8.41410, 
40.18628, -8.41410, 
40.18628, -8.41410, 
40.18628, -8.41410, 
40.18628, -8.41410, 
40.18628, -8.41410, 
40.18628, -8.41410, 
40.18628, -8.41410, 
40.18628, -8.41410, 
40.18628, -8.41410, 
40.18629, -8.41409, 
40.18629, -8.41409, 
40.18629, -8.41408, 
40.18629, -8.41408, 
40.18630, -8.41406, 
40.18630, -8.41406, 
40.18630, -8.41404, 
40.18630, -8.41404, 
40.18630, -8.41403, 
40.18630, -8.41403, 
40.18630, -8.41403, 
40.18630, -8.41403, 
40.18631, -8.41401, 
40.18631, -8.41401, 
40.18631, -8.41400, 
40.18631, -8.41400, 
40.18631, -8.41399, 
40.18631, -8.41399, 
40.18631, -8.41398, 
40.18631, -8.41398, 
40.18631, -8.41396, 
40.18631, -8.41396, 
40.18630, -8.41394, 
40.18630, -8.41394, 
40.18630, -8.41392, 
40.18630, -8.41392, 
40.18629, -8.41391, 
40.18629, -8.41391, 
40.18630, -8.41388, 
40.18630, -8.41388, 
40.18630, -8.41387, 
40.18630, -8.41387, 
40.18630, -8.41385, 
40.18630, -8.41385, 
40.18630, -8.41383, 
40.18630, -8.41383, 
40.18630, -8.41382, 
40.18630, -8.41382, 
40.18630, -8.41381, 
40.18630, -8.41381, 
40.18630, -8.41379, 
40.18630, -8.41379, 
40.18630, -8.41378, 
40.18630, -8.41378, 
40.18630, -8.41377, 
40.18630, -8.41377, 
40.18630, -8.41377, 
40.18630, -8.41377, 
40.18630, -8.41377, 
40.18630, -8.41377, 
40.18630, -8.41376, 
40.18630, -8.41376, 
40.18630, -8.41375, 
40.18630, -8.41375, 
40.18630, -8.41374, 
40.18630, -8.41374, 
40.18630, -8.41373, 
40.18630, -8.41373, 
40.18630, -8.41372, 
40.18630, -8.41372, 
40.18630, -8.41370, 
40.18630, -8.41370, 
40.18630, -8.41369, 
40.18630, -8.41369, 
40.18630, -8.41368, 
40.18630, -8.41368, 
40.18630, -8.41367, 
40.18630, -8.41367, 
40.18631, -8.41366, 
40.18631, -8.41366, 
40.18631, -8.41366, 
40.18631, -8.41366, 
40.18631, -8.41366, 
40.18631, -8.41366, 
40.18632, -8.41364, 
40.18632, -8.41364, 
40.18632, -8.41363, 
40.18632, -8.41363, 
40.18632, -8.41362, 
40.18632, -8.41362, 
40.18632, -8.41361, 
40.18632, -8.41361, 
40.18632, -8.41361, 
40.18632, -8.41361, 
40.18632, -8.41360, 
40.18632, -8.41360, 
40.18632, -8.41359, 
40.18632, -8.41359, 
40.18632, -8.41358, 
40.18632, -8.41358, 
40.18631, -8.41357, 
40.18631, -8.41357, 
40.18631, -8.41356, 
40.18631, -8.41356, 
40.18631, -8.41354, 
40.18631, -8.41354, 
40.18631, -8.41353, 
40.18631, -8.41353, 
40.18631, -8.41352, 
40.18631, -8.41352, 
40.18631, -8.41350, 
40.18631, -8.41350, 
40.18631, -8.41349, 
40.18631, -8.41349, 
40.18631, -8.41348, 
40.18631, -8.41348, 
40.18631, -8.41347, 
40.18631, -8.41347, 
40.18631, -8.41346, 
40.18631, -8.41346, 
40.18631, -8.41345, 
40.18631, -8.41345, 
40.18631, -8.41345, 
40.18631, -8.41345, 
40.18631, -8.41344, 
40.18631, -8.41344, 
40.18631, -8.41343, 
40.18631, -8.41343, 
40.18631, -8.41342, 
40.18631, -8.41342, 
40.18631, -8.41341, 
40.18631, -8.41341, 
40.18631, -8.41342, 
40.18631, -8.41342, 
40.18631, -8.41342, 
40.18631, -8.41342, 
40.18631, -8.41341, 
40.18631, -8.41341, 
40.18630, -8.41340, 
40.18630, -8.41340, 
40.18630, -8.41338, 
40.18630, -8.41338, 
40.18629, -8.41336, 
40.18629, -8.41336, 
40.18628, -8.41333, 
40.18628, -8.41333, 
40.18628, -8.41332, 
40.18628, -8.41332, 
40.18628, -8.41330, 
40.18628, -8.41330, 
40.18629, -8.41329, 
40.18629, -8.41329, 
40.18629, -8.41328, 
40.18629, -8.41328, 
40.18628, -8.41327, 
40.18628, -8.41327, 
40.18628, -8.41326, 
40.18628, -8.41326, 
40.18628, -8.41325, 
40.18628, -8.41325, 
40.18628, -8.41323, 
40.18628, -8.41323, 
40.18627, -8.41322, 
40.18627, -8.41322, 
40.18627, -8.41321, 
40.18627, -8.41321, 
40.18627, -8.41320, 
40.18627, -8.41320, 
40.18626, -8.41319, 
40.18626, -8.41319, 
40.18626, -8.41317, 
40.18626, -8.41317, 
40.18625, -8.41316, 
40.18625, -8.41316, 
40.18625, -8.41316, 
40.18625, -8.41316, 
40.18625, -8.41315, 
40.18625, -8.41315, 
40.18625, -8.41315, 
40.18625, -8.41315, 
40.18625, -8.41314, 
40.18625, -8.41314, 
40.18625, -8.41313, 
40.18625, -8.41313, 
40.18625, -8.41312, 
40.18625, -8.41312, 
40.18625, -8.41311, 
40.18625, -8.41311, 
40.18625, -8.41310, 
40.18625, -8.41310, 
40.18626, -8.41309, 
40.18626, -8.41309, 
40.18626, -8.41308, 
40.18626, -8.41308, 
40.18626, -8.41306, 
40.18626, -8.41306, 
40.18626, -8.41305, 
40.18626, -8.41305, 
40.18626, -8.41304, 
40.18626, -8.41304, 
40.18626, -8.41303, 
40.18626, -8.41303, 
40.18626, -8.41301, 
40.18626, -8.41301, 
40.18626, -8.41300, 
40.18626, -8.41300, 
40.18626, -8.41299, 
40.18626, -8.41299, 
40.18626, -8.41298, 
40.18626, -8.41298, 
40.18626, -8.41297, 
40.18626, -8.41297, 
40.18626, -8.41296, 
40.18626, -8.41296, 
40.18626, -8.41296, 
40.18626, -8.41296, 
40.18626, -8.41295, 
40.18626, -8.41295, 
40.18627, -8.41293, 
40.18627, -8.41293, 
40.18627, -8.41292, 
40.18627, -8.41292, 
40.18627, -8.41291, 
40.18627, -8.41291, 
40.18627, -8.41291, 
40.18627, -8.41291, 
40.18627, -8.41290, 
40.18627, -8.41290, 
40.18627, -8.41289, 
40.18627, -8.41289, 
40.18627, -8.41288, 
40.18627, -8.41288, 
40.18627, -8.41287, 
40.18627, -8.41287, 
40.18627, -8.41287, 
40.18627, -8.41287, 
40.18627, -8.41285, 
40.18627, -8.41285, 
40.18627, -8.41285, 
40.18627, -8.41285, 
40.18627, -8.41284, 
40.18627, -8.41284, 
40.18627, -8.41283, 
40.18627, -8.41283, 
40.18627, -8.41282, 
40.18627, -8.41282, 
40.18627, -8.41281, 
40.18627, -8.41281, 
40.18627, -8.41280, 
40.18627, -8.41280, 
40.18627, -8.41278, 
40.18627, -8.41278, 
40.18627, -8.41277, 
40.18627, -8.41277, 
40.18627, -8.41276, 
40.18627, -8.41276, 
40.18627, -8.41275, 
40.18627, -8.41275, 
40.18627, -8.41274, 
40.18627, -8.41274, 
40.18627, -8.41273, 
40.18627, -8.41273, 
40.18626, -8.41273, 
40.18626, -8.41273, 
40.18627, -8.41272, 
40.18627, -8.41272, 
40.18627, -8.41271, 
40.18627, -8.41271, 
40.18627, -8.41270, 
40.18627, -8.41270, 
40.18627, -8.41269, 
40.18627, -8.41269, 
40.18627, -8.41268, 
40.18627, -8.41268, 
40.18627, -8.41267, 
40.18627, -8.41267, 
40.18627, -8.41266, 
40.18627, -8.41266, 
40.18628, -8.41265, 
40.18628, -8.41265, 
40.18628, -8.41263, 
40.18628, -8.41263, 
40.18628, -8.41262, 
40.18628, -8.41262, 
40.18628, -8.41261, 
40.18628, -8.41261, 
40.18628, -8.41260, 
40.18628, -8.41260, 
40.18628, -8.41258, 
40.18628, -8.41258, 
40.18627, -8.41257, 
40.18627, -8.41257, 
40.18627, -8.41255, 
40.18627, -8.41255, 
40.18627, -8.41254, 
40.18627, -8.41254, 
40.18627, -8.41252, 
40.18627, -8.41252, 
40.18626, -8.41251, 
40.18626, -8.41251, 
40.18626, -8.41249, 
40.18626, -8.41249, 
40.18627, -8.41247, 
40.18627, -8.41247, 
40.18627, -8.41247, 
40.18627, -8.41247, 
40.18627, -8.41246, 
40.18627, -8.41246, 
40.18627, -8.41246, 
40.18627, -8.41246, 
40.18627, -8.41245, 
40.18627, -8.41245, 
40.18627, -8.41244, 
40.18627, -8.41244, 
40.18627, -8.41243, 
40.18627, -8.41243, 
40.18627, -8.41241, 
40.18627, -8.41241, 
40.18627, -8.41240, 
40.18627, -8.41240, 
40.18627, -8.41239, 
40.18627, -8.41239, 
40.18627, -8.41237, 
40.18627, -8.41237, 
40.18626, -8.41236, 
40.18626, -8.41236, 
40.18626, -8.41235, 
40.18626, -8.41235, 
40.18626, -8.41234, 
40.18626, -8.41234, 
40.18626, -8.41233, 
40.18626, -8.41233, 
40.18625, -8.41232, 
40.18625, -8.41232, 
40.18626, -8.41231, 
40.18626, -8.41231, 
40.18626, -8.41230, 
40.18626, -8.41230, 
40.18626, -8.41229, 
40.18626, -8.41229, 
40.18626, -8.41228, 
40.18626, -8.41228, 
40.18626, -8.41227, 
40.18626, -8.41227, 
40.18626, -8.41226, 
40.18626, -8.41226, 
40.18626, -8.41225, 
40.18626, -8.41225, 
40.18626, -8.41225, 
40.18626, -8.41225, 
40.18626, -8.41223, 
40.18626, -8.41223, 
40.18627, -8.41223, 
40.18627, -8.41223, 
40.18627, -8.41222, 
40.18627, -8.41222, 
40.18627, -8.41222, 
40.18627, -8.41222, 
40.18627, -8.41221, 
40.18627, -8.41221, 
40.18627, -8.41220, 
40.18627, -8.41220, 
40.18628, -8.41219, 
40.18628, -8.41219, 
40.18628, -8.41219, 
40.18628, -8.41219, 
40.18628, -8.41218, 
40.18628, -8.41218, 
40.18628, -8.41218, 
40.18628, -8.41218, 
40.18628, -8.41217, 
40.18628, -8.41217, 
40.18629, -8.41216, 
40.18629, -8.41216, 
40.18629, -8.41215, 
40.18629, -8.41215, 
40.18629, -8.41213, 
40.18629, -8.41213, 
40.18629, -8.41212, 
40.18629, -8.41212, 
40.18629, -8.41211, 
40.18629, -8.41211, 
40.18628, -8.41210, 
40.18628, -8.41210, 
40.18628, -8.41209, 
40.18628, -8.41209, 
40.18628, -8.41208, 
40.18628, -8.41208, 
40.18628, -8.41207, 
40.18628, -8.41207, 
40.18628, -8.41206, 
40.18628, -8.41206, 
40.18629, -8.41205, 
40.18629, -8.41205, 
40.18629, -8.41205, 
40.18629, -8.41205, 
40.18629, -8.41204, 
40.18629, -8.41204, 
40.18629, -8.41203, 
40.18629, -8.41203, 
40.18629, -8.41202, 
40.18629, -8.41202, 
40.18628, -8.41201, 
40.18628, -8.41201, 
40.18629, -8.41200, 
40.18629, -8.41200, 
40.18629, -8.41199, 
40.18629, -8.41199, 
40.18629, -8.41198, 
40.18629, -8.41198, 
40.18629, -8.41196, 
40.18629, -8.41196, 
40.18629, -8.41195, 
40.18629, -8.41195, 
40.18629, -8.41193, 
40.18629, -8.41193, 
40.18629, -8.41192, 
40.18629, -8.41192, 
40.18628, -8.41191, 
40.18628, -8.41191, 
40.18628, -8.41190, 
40.18628, -8.41190, 
40.18627, -8.41189, 
40.18627, -8.41189, 
40.18627, -8.41189, 
40.18627, -8.41189, 
40.18627, -8.41188, 
40.18627, -8.41188, 
40.18627, -8.41188, 
40.18627, -8.41188, 
40.18627, -8.41187, 
40.18627, -8.41187, 
40.18627, -8.41186, 
40.18627, -8.41186, 
40.18628, -8.41185, 
40.18628, -8.41185, 
40.18628, -8.41184, 
40.18628, -8.41184, 
40.18628, -8.41184, 
40.18628, -8.41184, 
40.18629, -8.41184, 
40.18629, -8.41184, 
40.18629, -8.41183, 
40.18629, -8.41183, 
40.18630, -8.41182, 
40.18630, -8.41182, 
40.18630, -8.41181, 
40.18630, -8.41181, 
40.18631, -8.41181, 
40.18631, -8.41181, 
40.18631, -8.41181, 
40.18631, -8.41181, 
40.18631, -8.41181, 
40.18631, -8.41181, 
40.18631, -8.41181, 
40.18631, -8.41181, 
40.18631, -8.41181, 
40.18631, -8.41181, 
40.18631, -8.41181, 
40.18631, -8.41181, 
40.18631, -8.41181, 
40.18631, -8.41181, 
40.18631, -8.41181, 
40.18631, -8.41181, 
40.18631, -8.41181, 
40.18631, -8.41181, 
40.18632, -8.41181, 
40.18632, -8.41181, 
40.18633, -8.41181, 
40.18633, -8.41181, 
40.18634, -8.41181, 
40.18634, -8.41181, 
40.18634, -8.41181, 
40.18634, -8.41181, 
40.18634, -8.41181, 
40.18634, -8.41181, 
40.18634, -8.41181, 
40.18634, -8.41181, 
40.18635, -8.41181, 
40.18635, -8.41181, 
40.18636, -8.41181, 
40.18636, -8.41181, 
40.18636, -8.41180, 
40.18636, -8.41180, 
40.18636, -8.41180, 
40.18636, -8.41180, 
40.18636, -8.41181, 
40.18636, -8.41181, 
40.18637, -8.41181, 
40.18637, -8.41181, 
40.18637, -8.41183, 
40.18637, -8.41183, 
40.18637, -8.41183, 
40.18637, -8.41183, 
40.18637, -8.41183, 
40.18637, -8.41183, 
40.18637, -8.41183, 
40.18637, -8.41183, 
40.18637, -8.41184, 
40.18637, -8.41184, 
40.18637, -8.41185, 
40.18637, -8.41185, 
40.18637, -8.41186, 
40.18637, -8.41186, 
40.18638, -8.41187, 
40.18638, -8.41187, 
40.18638, -8.41188, 
40.18638, -8.41188, 
40.18638, -8.41189, 
40.18638, -8.41189, 
40.18638, -8.41189, 
40.18638, -8.41189, 
40.18638, -8.41190, 
40.18638, -8.41190, 
40.18638, -8.41190, 
40.18638, -8.41190, 
40.18638, -8.41191, 
40.18638, -8.41191, 
40.18638, -8.41192, 
40.18638, -8.41192, 
40.18639, -8.41192, 
40.18639, -8.41192, 
40.18639, -8.41192, 
40.18639, -8.41192, 
40.18639, -8.41193, 
40.18639, -8.41193, 
40.18639, -8.41194, 
40.18639, -8.41194, 
40.18640, -8.41195, 
40.18640, -8.41195, 
40.18640, -8.41196, 
40.18640, -8.41196, 
40.18640, -8.41197, 
40.18640, -8.41197, 
40.18640, -8.41198, 
40.18640, -8.41198, 
40.18640, -8.41200, 
40.18640, -8.41200, 
40.18640, -8.41201, 
40.18640, -8.41201, 
40.18640, -8.41202, 
40.18640, -8.41202, 
40.18639, -8.41204, 
40.18639, -8.41204, 
40.18639, -8.41205, 
40.18639, -8.41205, 
40.18639, -8.41206, 
40.18639, -8.41206, 
40.18639, -8.41207, 
40.18639, -8.41207, 
40.18639, -8.41207, 
40.18639, -8.41207, 
40.18639, -8.41208, 
40.18639, -8.41208, 
40.18638, -8.41209, 
40.18638, -8.41209, 
40.18638, -8.41210, 
40.18638, -8.41210, 
40.18638, -8.41210, 
40.18638, -8.41210, 
40.18637, -8.41211, 
40.18637, -8.41211, 
40.18637, -8.41211, 
40.18637, -8.41211, 
40.18637, -8.41211, 
40.18637, -8.41211, 
40.18637, -8.41212, 
40.18637, -8.41212, 
40.18636, -8.41214, 
40.18636, -8.41214, 
40.18636, -8.41214, 
40.18636, -8.41214, 
40.18637, -8.41215, 
40.18637, -8.41215, 
40.18636, -8.41215, 
40.18636, -8.41215, 
40.18636, -8.41216, 
40.18636, -8.41216, 
40.18635, -8.41217, 
40.18635, -8.41217, 
40.18635, -8.41218, 
40.18635, -8.41218, 
40.18634, -8.41218, 
40.18634, -8.41218, 
40.18633, -8.41219, 
40.18633, -8.41219, 
40.18632, -8.41220, 
40.18632, -8.41220, 
40.18631, -8.41221, 
40.18631, -8.41221, 
40.18630, -8.41222, 
40.18630, -8.41222, 
40.18630, -8.41222, 
40.18630, -8.41222, 
40.18629, -8.41223, 
40.18629, -8.41223, 
40.18630, -8.41225, 
40.18630, -8.41225, 
40.18629, -8.41226, 
40.18629, -8.41226, 
40.18628, -8.41227, 
40.18628, -8.41227, 
40.18627, -8.41229, 
40.18627, -8.41229, 
40.18626, -8.41231, 
40.18626, -8.41231, 
40.18625, -8.41232, 
40.18625, -8.41232, 
40.18624, -8.41233, 
40.18624, -8.41233, 
40.18624, -8.41234, 
40.18624, -8.41234, 
40.18624, -8.41235, 
40.18624, -8.41235, 
40.18623, -8.41236, 
40.18623, -8.41236, 
40.18623, -8.41237, 
40.18623, -8.41237, 
40.18623, -8.41238, 
40.18623, -8.41238, 
40.18624, -8.41240, 
40.18624, -8.41240, 
40.18623, -8.41241, 
40.18623, -8.41241, 
40.18623, -8.41242, 
40.18623, -8.41242, 
40.18623, -8.41243, 
40.18623, -8.41243, 
40.18623, -8.41244, 
40.18623, -8.41244, 
40.18623, -8.41245, 
40.18623, -8.41245, 
40.18623, -8.41245, 
40.18623, -8.41245, 
40.18623, -8.41246, 
40.18623, -8.41246, 
40.18622, -8.41248, 
40.18622, -8.41248, 
40.18621, -8.41248, 
40.18621, -8.41248, 
40.18621, -8.41249, 
40.18621, -8.41249, 
40.18620, -8.41250, 
40.18620, -8.41250, 
40.18620, -8.41251, 
40.18620, -8.41251, 
40.18620, -8.41251, 
40.18620, -8.41251, 
40.18620, -8.41252, 
40.18620, -8.41252, 
40.18619, -8.41252, 
40.18619, -8.41252, 
40.18619, -8.41252, 
40.18619, -8.41252, 
40.18620, -8.41253, 
40.18620, -8.41253, 
40.18620, -8.41254, 
40.18620, -8.41254, 
40.18621, -8.41255, 
40.18621, -8.41255, 
40.18621, -8.41256, 
40.18621, -8.41256, 
40.18621, -8.41256, 
40.18621, -8.41256, 
40.18621, -8.41257, 
40.18621, -8.41257, 
40.18620, -8.41258, 
40.18620, -8.41258, 
40.18620, -8.41259, 
40.18620, -8.41259, 
40.18620, -8.41259, 
40.18620, -8.41259, 
40.18620, -8.41261, 
40.18620, -8.41261, 
40.18620, -8.41262, 
40.18620, -8.41262, 
40.18620, -8.41263, 
40.18620, -8.41263, 
40.18620, -8.41264, 
40.18620, -8.41264, 
40.18620, -8.41265, 
40.18620, -8.41265, 
40.18620, -8.41266, 
40.18620, -8.41266, 
40.18620, -8.41266, 
40.18620, -8.41266, 
40.18621, -8.41267, 
40.18621, -8.41267, 
40.18621, -8.41268, 
40.18621, -8.41268, 
40.18622, -8.41268, 
40.18622, -8.41268, 
40.18622, -8.41269, 
40.18622, -8.41269, 
40.18622, -8.41270, 
40.18622, -8.41270, 
40.18622, -8.41271, 
40.18622, -8.41271, 
40.18622, -8.41272, 
40.18622, -8.41272, 
40.18622, -8.41273, 
40.18622, -8.41273, 
40.18622, -8.41273, 
40.18622, -8.41273, 
40.18622, -8.41274, 
